,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
1450,henard,0.3,8,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:54:05.573761,2023-06-18 18:54:17.903415
1460,henard,0.3,8,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:54:17.911955,2023-06-18 18:54:29.124985
1470,henard,0.3,8,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:54:29.130455,2023-06-18 18:54:40.626022
1480,henard,0.3,8,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:54:40.662982,2023-06-18 18:54:52.040670
1490,henard,0.3,8,True,RandomForest,DecisionTree,,,2023-06-18 18:53:11.272199,2023-06-18 18:54:52.078089
1500,henard,0.4,11,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:55:02.567901,2023-06-18 18:55:14.814369
1510,henard,0.4,11,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:55:14.823456,2023-06-18 18:55:25.542195
1520,henard,0.4,11,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:55:25.560316,2023-06-18 18:55:36.561248
1530,henard,0.4,11,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:55:36.569537,2023-06-18 18:55:47.238026
1540,henard,0.4,11,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:55:47.245651,2023-06-18 18:56:00.784770
1550,henard,0.4,11,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:56:00.793266,2023-06-18 18:56:16.221069
1560,henard,0.4,11,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:56:16.229490,2023-06-18 18:56:28.080952
1570,henard,0.4,11,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:56:28.101370,2023-06-18 18:56:41.442410
1580,henard,0.4,11,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:56:41.451131,2023-06-18 18:56:53.755316
1590,henard,0.4,11,True,RandomForest,DecisionTree,,,2023-06-18 18:55:02.128873,2023-06-18 18:56:53.780032
